"","X","ID","Source","FinalName"
"225",4247235,"Metabolite 202","KIRC cysteine-glutathione disulfide :,BRCATang:cysteine-glutathione disulfide,LGG:cysteine-glutathione disulfide,OV:cysteine-glutathione disulfide,PAADHussain1:cysteine-glutathione disulfide,PAADHussain2:cysteine-glutathione disulfide","cysteine-glutathione disulfide"
"226",53477713,"Metabolite 202","KIRC cysteine-glutathione disulfide :,BRCA:cysteine-glutathione disulfide,BRCATang:cysteine-glutathione disulfide,LGG:cysteine-glutathione disulfide,OV:cysteine-glutathione disulfide,PAADHussain1:cysteine-glutathione disulfide,PAADHussain2:cysteine-glutathione disulfide,PRADLODA:cysteine-glutathione disulfide","cysteine-glutathione disulfide"
"227",65270,"Metabolite 203","KIRC cysteinylglycine :,BRCATang:cysteinylglycine,OV:cysteinylglycine","cysteinylglycine"
"228",25244227,"Metabolite 203","KIRC cysteinylglycine :,BRCATang:cysteinylglycine,OV:cysteinylglycine","cysteinylglycine"
"229",439498,"Metabolite 203","KIRC cysteinylglycine :,BRCATang:cysteinylglycine,OV:cysteinylglycine,PRADLODA:cysteinylglycine","cysteinylglycine"
"230",7098621,"Metabolite 203","KIRC cysteinylglycine :,BRCATang:cysteinylglycine,OV:cysteinylglycine,PRADLODA:cysteinylglycine","cysteinylglycine"
"231",6992103,"Metabolite 204","KIRC cystine :,BRCA:cystine,BRCATang:cystine,LGG:cystine,OV:cystine,PAADHussain1:cystine,PAADHussain2:cystine,PRADLODA:cystine","cystine"
"232",67678,"Metabolite 204","KIRC cystine :,BRCA:cystine,BRCATang:cystine,LGG:cystine,OV:cystine,PAADHussain1:cystine,PAADHussain2:cystine,PRADLODA:cystine","cystine"
"233",6175,"Metabolite 205","KIRC cytidine :,BRCA:cytidine,BRCATang:cytidine,LGG:cytidine,OV:cytidine,PAAD:cytidine,PAADHussain1:cytidine,PAADHussain2:cytidine,PRAD:cytidine,PRADLODA:cytidine","cytidine"
"234",13804,"Metabolite 206","KIRC cytidine 5'-diphosphocholine :,BRCA:cytidine 5'-diphosphocholine,BRCATang:cytidine 5'-diphosphocholine,OV:cytidine 5'-diphosphocholine,PAAD:cdp-choline,PAADHussain1:cytidine 5'-diphosphocholine,PRADLODA:cytidine 5'-diphosphocholine","cytidine 5'-diphosphocholine"
"235",11583971,"Metabolite 206","KIRC cytidine 5'-diphosphocholine :,BRCA:cytidine 5'-diphosphocholine,BRCATang:cytidine 5'-diphosphocholine,OV:cytidine 5'-diphosphocholine,PAAD:cdp-choline,PAADHussain1:cytidine 5'-diphosphocholine,PRADLODA:cytidine 5'-diphosphocholine","cytidine 5'-diphosphocholine"
"236",7058165,"Metabolite 207","KIRC cytidine 5'-monophosphate (5'-cmp) :,BLCA:cytidine monophosphate (cmp),BRCATang:cytidine 5'-monophosphate (5'-cmp),OV:cytidine 5'-monophosphate (5'-cmp),PAAD:cmp,PAADHussain1:cytidine 5'-monophosphate (5'-cmp),PAADHussain2:cytidine 5'-monophosphate (5'-cmp),PRAD:cytidine monophosphate (cmp)","cytidine 5'-monophosphate (5'-cmp)"
"237",6131,"Metabolite 207","KIRC cytidine 5'-monophosphate (5'-cmp) :,BLCA:cytidine monophosphate (cmp),BRCA:cytidine 5'-monophosphate (5'-cmp),BRCATang:cytidine 5'-monophosphate (5'-cmp),OV:cytidine 5'-monophosphate (5'-cmp),PAAD:cmp,PAADHussain1:cytidine 5'-monophosphate (5'-cmp),PAADHussain2:cytidine 5'-monophosphate (5'-cmp),PRAD:cytidine monophosphate (cmp),PRADLODA:cytidine 5'-monophosphate (5'-cmp)","cytidine 5'-monophosphate (5'-cmp)"
"238",256622,"Metabolite 208","KIRC cytidine-3'-monophosphate (3'-cmp) :,BRCATang:cytidine-3'-monophosphate (3'-cmp),OV:cytidine-3'-monophosphate (3'-cmp),PAADHussain1:cytidine-3'-monophosphate (3'-cmp),PAADHussain2:cytidine-3'-monophosphate (3'-cmp)","cytidine-3'-monophosphate (3'-cmp)"
"239",66535,"Metabolite 208","KIRC cytidine-3'-monophosphate (3'-cmp) :,BRCATang:cytidine-3'-monophosphate (3'-cmp),OV:cytidine-3'-monophosphate (3'-cmp),PAADHussain1:cytidine-3'-monophosphate (3'-cmp),PAADHussain2:cytidine-3'-monophosphate (3'-cmp)","cytidine-3'-monophosphate (3'-cmp)"
"240",417654,"Metabolite 209","KIRC cytosine-2',3'-cyclic monophosphate :","cytosine-2',3'-cyclic monophosphate"
"241",68934,"Metabolite 209","KIRC cytosine-2',3'-cyclic monophosphate :","cytosine-2',3'-cyclic monophosphate"
"242",53481030,"Metabolite 209","KIRC cytosine-2',3'-cyclic monophosphate :","cytosine-2',3'-cyclic monophosphate"
"243",134,"Metabolite 210","KIRC deoxycarnitine :,BRCA:deoxycarnitine,BRCATang:deoxycarnitine,LGG:deoxycarnitine,OV:deoxycarnitine,PAADHussain1:deoxycarnitine,PAADHussain1:glycyltryptophan,PAADHussain2:deoxycarnitine,PRADLODA:deoxycarnitine","deoxycarnitine"
"244",6439848,"Metabolite 211","KIRC dihomo-linoleate (20:2n6) :,BRCATang:dihomo-linoleate (20:2n6),LGG:dihomolinoleate (20:2n6),OV:dihomo-linoleate (20:2n6),PAADHussain1:dihomo-linoleate (20:2n6),PAADHussain2:dihomo-linoleate (20:2n6),PRADLODA:dihomo-linoleate (20:2n6)","dihomo-linoleate (20:2n6)"
"245",5312529,"Metabolite 212","KIRC dihomo-linolenate (20:3n3 or n6) :,BRCATang:dihomo-linolenate (20:3n3 or n6),LGG:dihomolinolenate (20:3n3 or 3n6),OV:dihomo-linolenate (20:3n3 or n6),PAADHussain1:dihomo-linolenate (20:3n3 or n6),PAADHussain2:dihomo-linolenate (20:3n3 or n6)","dihomo-linolenate (20:3n3 or n6)"
"246",5280581,"Metabolite 212","KIRC dihomo-linolenate (20:3n3 or n6) :,BRCA:dihomo-linolenate (20:3n3 or n6),BRCATang:dihomo-linolenate (20:3n3 or n6),LGG:dihomolinolenate (20:3n3 or 3n6),OV:dihomo-linolenate (20:3n3 or n6),PAADHussain1:dihomo-linolenate (20:3n3 or n6),PAADHussain2:dihomo-linolenate (20:3n3 or n6),PRADLODA:dihomo-linolenate (20:3n3 or n6)","dihomo-linolenate (20:3n3 or n6)"
"247",6665,"Metabolite 213","KIRC dihydrocholesterol :,BRCATang:dihydrocholesterol,LGG:dihydrocholesterol","dihydrocholesterol"
"248",123831,"Metabolite 214","KIRC dimethylarginine (sdma + adma) :,BRCA:dimethylarginine (sdma + adma),BRCATang:assymetric dimethylarginine (adma),LGG:dimethylarginine (adma + sdma),OV:dimethylarginine (sdma + adma),PAADHussain1:dimethylarginine (sdma + adma),PAADHussain2:dimethylarginine (sdma + adma),PRAD:assymetric dimethylarginine (adma),PRADLODA:dimethylarginine (sdma + adma)","dimethylarginine (sdma + adma)"
"249",51351707,"Metabolite 214","KIRC dimethylarginine (sdma + adma) :,BRCA:dimethylarginine (sdma + adma),BRCATang:assymetric dimethylarginine (adma),LGG:dimethylarginine (adma + sdma),OV:dimethylarginine (sdma + adma),PAADHussain1:dimethylarginine (sdma + adma),PAADHussain2:dimethylarginine (sdma + adma),PRAD:assymetric dimethylarginine (adma),PRADLODA:dimethylarginine (sdma + adma)","dimethylarginine (sdma + adma)"
"250",169148,"Metabolite 214","KIRC dimethylarginine (sdma + adma) :,BRCA:dimethylarginine (sdma + adma),BRCATang:assymetric dimethylarginine (adma),LGG:dimethylarginine (adma + sdma),OV:dimethylarginine (sdma + adma),PAADHussain1:dimethylarginine (sdma + adma),PAADHussain2:dimethylarginine (sdma + adma),PRAD:assymetric dimethylarginine (adma),PRADLODA:dimethylarginine (sdma + adma)","dimethylarginine (sdma + adma)"
"251",6971056,"Metabolite 215","KIRC dimethylglycine :,BLCA:dimethylglycine,OV:dimethylglycine,PAAD:dimethylglycine,PAADHussain2:dimethylglycine","dimethylglycine"
"252",673,"Metabolite 215","KIRC dimethylglycine :,BLCA:dimethylglycine,OV:dimethylglycine,PAAD:dimethylglycine,PAADHussain2:dimethylglycine","dimethylglycine"
"253",5282807,"Metabolite 216","KIRC docosadienoate (22:2n6) :,BRCATang:docosadienoate (22:2n6),LGG:docosadienoate (22:2n6),OV:docosadienoate (22:2n6),PAADHussain1:docosadienoate (22:2n6),PAADHussain2:docosadienoate (22:2n6)","docosadienoate (22:2n6)"
"254",5312554,"Metabolite 216","KIRC docosadienoate (22:2n6) :,BRCATang:docosadienoate (22:2n6),LGG:docosadienoate (22:2n6),OV:docosadienoate (22:2n6),PAADHussain1:docosadienoate (22:2n6),PAADHussain2:docosadienoate (22:2n6),PRADLODA:docosadienoate (22:2n6)","docosadienoate (22:2n6)"
"255",445580,"Metabolite 219","KIRC docosahexaenoate (dha; 22:6n3) :,BRCA:docosahexaenoate (dha; 22:6n3),BRCATang:docosahexaenoate (dha; 22:6n3),LGG:docosahexaenoate (dha; 22:6n3),LGG:docosapentaenoate (n6 dpa; 22:5n6),OV:docosahexaenoate (dha; 22:6n3),PAADHussain1:docosahexaenoate (dha; 22:6n3),PAADHussain2:docosahexaenoate (dha; 22:6n3),PRADLODA:docosahexaenoate (dha; 22:6n3),PRADLODA:docosapentaenoate (n6 dpa; 22:5n6)","docosapentaenoate (n6 dpa; 22:5n6)"
"256",5497182,"Metabolite 218","KIRC docosapentaenoate (n3 dpa; 22:5n3) :,KIRC:docosapentaenoate (n6 dpa; 22:5n6),BRCA:docosapentaenoate (n3 dpa; 22:5n3),BRCATang:docosapentaenoate (n3 dpa; 22:5n3),BRCATang:docosapentaenoate (n6 dpa; 22:5n6),OV:docosapentaenoate (n3 dpa; 22:5n3),OV:docosapentaenoate (n6 dpa; 22:5n6),PAADHussain1:docosapentaenoate (n3 dpa; 22:5n3),PAADHussain2:docosapentaenoate (n3 dpa; 22:5n3),PRADLODA:docosapentaenoate (n3 dpa; 22:5n3)","docosapentaenoate (n3 dpa; 22:5n3)"
"257",6441454,"Metabolite 219","KIRC docosapentaenoate (n3 dpa; 22:5n3) :,KIRC:docosapentaenoate (n6 dpa; 22:5n6),BRCA:docosapentaenoate (n3 dpa; 22:5n3),BRCATang:docosapentaenoate (n3 dpa; 22:5n3),BRCATang:docosapentaenoate (n6 dpa; 22:5n6),LGG:docosapentaenoate (n6 dpa; 22:5n6),OV:docosapentaenoate (n3 dpa; 22:5n3),OV:docosapentaenoate (n6 dpa; 22:5n6),PAADHussain1:docosapentaenoate (n3 dpa; 22:5n3),PAADHussain2:docosapentaenoate (n3 dpa; 22:5n3),PRADLODA:docosapentaenoate (n3 dpa; 22:5n3),PRADLODA:docosapentaenoate (n6 dpa; 22:5n6)","docosapentaenoate (n6 dpa; 22:5n6)"
"258",5312556,"Metabolite 220","KIRC docosatrienoate (22:3n3) :,BRCA:docosatrienoate (22:3n3),BRCATang:docosatrienoate (22:3n3),LGG:docosatrienoate (22:3n3),OV:docosatrienoate (22:3n3),PAADHussain1:docosatrienoate (22:3n3),PAADHussain2:docosatrienoate (22:3n3),PRADLODA:docosatrienoate (22:3n3)","docosatrienoate (22:3n3)"
"259",5312557,"Metabolite 220","KIRC docosatrienoate (22:3n3) :,BRCA:docosatrienoate (22:3n3),BRCATang:docosatrienoate (22:3n3),LGG:docosatrienoate (22:3n3),OV:docosatrienoate (22:3n3),PAADHussain1:docosatrienoate (22:3n3),PAADHussain2:docosatrienoate (22:3n3),PRADLODA:docosatrienoate (22:3n3)","docosatrienoate (22:3n3)"
"260",12736,"Metabolite 221","KIRC dodecanedioate :,OV:dodecanedioate","dodecanedioate"
"261",446284,"Metabolite 222","KIRC eicosapentaenoate (epa; 20:5n3) :,BRCA:eicosapentaenoate (epa; 20:5n3),BRCATang:eicosapentaenoate (epa; 20:5n3),OV:eicosapentaenoate (epa; 20:5n3),PAADHussain1:eicosapentaenoate (epa; 20:5n3),PAADHussain2:eicosapentaenoate (epa; 20:5n3),PRADLODA:eicosapentaenoate (epa; 20:5n3)","eicosapentaenoate (epa; 20:5n3)"
"262",5282768,"Metabolite 223","KIRC eicosenoate (20:1n9 or 11) :,BRCA:eicosenoate (20:1n9 or 11),BRCATang:eicosenoate (20:1n9 or 11),LGG:eicosenoate (20:1n9 or 1n11),OV:eicosenoate (20:1n9 or 11),PAADHussain1:eicosenoate (20:1n9 or 11),PAADHussain2:eicosenoate (20:1n9 or 11),PRADLODA:eicosenoate (20:1n9 or 11)","eicosenoate (20:1n9 or 11)"
"263",5816,"Metabolite 224","KIRC epinephrine :","epinephrine"
"264",5815,"Metabolite 224","KIRC epinephrine :","epinephrine"
"265",3032311,"Metabolite 225","KIRC ergothioneine :,BRCATang:ergothioneine,LGG:ergothioneine,OV:ergothioneine,PAADHussain1:ergothioneine,PAADHussain2:ergothioneine","ergothioneine"
"266",3037043,"Metabolite 225","KIRC ergothioneine :,BRCATang:ergothioneine,LGG:ergothioneine,OV:ergothioneine,PAADHussain1:ergothioneine,PAADHussain2:ergothioneine,PRADLODA:ergothioneine","ergothioneine"
"267",57509571,"Metabolite 225","KIRC ergothioneine :,BRCATang:ergothioneine,LGG:ergothioneine,OV:ergothioneine,PAADHussain1:ergothioneine,PAADHussain2:ergothioneine,PRADLODA:ergothioneine","ergothioneine"
"268",5351619,"Metabolite 225","KIRC ergothioneine :,BRCATang:ergothioneine,LGG:ergothioneine,OV:ergothioneine,PAADHussain1:ergothioneine,PAADHussain2:ergothioneine,PRADLODA:ergothioneine","ergothioneine"
"269",8216,"Metabolite 226","KIRC erucate (22:1n9) :","erucate (22:1n9)"
"270",5281116,"Metabolite 226","KIRC erucate (22:1n9) :","erucate (22:1n9)"
"271",222285,"Metabolite 227","KIRC erythritol :,BRCATang:erythritol,LGG:erythritol,OV:erythritol,PAADHussain1:erythritol,PAADHussain2:erythritol,PRAD:erythritol,PRADLODA:erythritol","erythritol"
"272",2781043,"Metabolite 228","KIRC erythronate* :,BRCA:erythronate*,BRCATang:erythronate*,LGG:erythronate*,OV:erythronate*,PAADHussain1:erythronate*,PAADHussain2:erythronate*,PRADLODA:erythronate*","erythronate*"
"273",700,"Metabolite 229","KIRC ethanolamine :,BRCA:ethanolamine,BRCATang:ethanolamine,LGG:ethanolamine,OV:ethanolamine,PAADHussain1:ethanolamine,PAADHussain2:ethanolamine,PRADLODA:ethanolamine","ethanolamine"
"274",643975,"Metabolite 230","KIRC flavin adenine dinucleotide (fad) :,BRCA:flavin adenine dinucleotide (fad),BRCATang:flavin adenine dinucleotide (fad),OV:flavin adenine dinucleotide (fad),PAAD:fad,PAADHussain1:flavin adenine dinucleotide (fad),PAADHussain2:flavin adenine dinucleotide (fad),PRADLODA:flavin adenine dinucleotide (fad)","flavin adenine dinucleotide (fad)"
"275",5984,"Metabolite 231","KIRC fructose :,BRCATang:fructose,LGG:fructose,OV:fructose,PAADHussain1:fructose,PAADHussain2:fructose","fructose"
"276",439163,"Metabolite 231","KIRC fructose :,BRCA:fructose,BRCATang:fructose,LGG:fructose,OV:fructose,PAADHussain1:fructose,PAADHussain2:fructose,PRAD:fructose,PRADLODA:fructose","fructose"
"277",439709,"Metabolite 231","KIRC fructose :,BRCA:fructose,BRCATang:fructose,LGG:fructose,OV:fructose,PAADHussain1:fructose,PAADHussain2:fructose,PRAD:fructose,PRADLODA:fructose","fructose"
"278",65246,"Metabolite 232","KIRC fructose 1-phosphate :,LGG:fructose 1-phosphate","fructose 1-phosphate"
"279",439394,"Metabolite 232","KIRC fructose 1-phosphate :,LGG:fructose 1-phosphate","fructose 1-phosphate"
"280",10400369,"Metabolite 232","KIRC fructose 1-phosphate :,LGG:fructose 1-phosphate","fructose 1-phosphate"
"281",440641,"Metabolite 233","KIRC fructose-6-phosphate :,BRCA:fructose-6-phosphate,BRCATang:fructose-6-phosphate,LGG:fructose 6-phosphate,OV:fructose-6-phosphate,PAAD:fructose-6-phosphate,PAADHussain1:fructose-6-phosphate,PAADHussain2:fructose-6-phosphate,PRAD:fructose-6-phosphate,PRADLODA:fructose-6-phosphate","fructose-6-phosphate"
"282",69507,"Metabolite 233","KIRC fructose-6-phosphate :,BRCA:fructose-6-phosphate,BRCATang:fructose-6-phosphate,LGG:fructose 6-phosphate,OV:fructose-6-phosphate,PAAD:fructose-6-phosphate,PAADHussain1:fructose-6-phosphate,PAADHussain2:fructose-6-phosphate,PRAD:fructose-6-phosphate,PRADLODA:fructose-6-phosphate","fructose-6-phosphate"
"283",3034656,"Metabolite 234","KIRC fucose :,BRCATang:fucose,OV:fucose,PAADHussain2:fucose","fucose"
"284",439650,"Metabolite 234","KIRC fucose :,BRCATang:fucose,OV:fucose","fucose"
"285",17106,"Metabolite 234","KIRC fucose :,BRCA:fucose,BRCATang:fucose,OV:fucose,PAADHussain2:fucose,PRADLODA:fucose","fucose"
"286",444972,"Metabolite 235","KIRC fumarate :,BRCA:fumarate,BRCATang:fumarate,LGG:fumarate,OV:fumarate,PAAD:fumarate,PAADHussain1:fumarate,PAADHussain2:fumarate,PRAD:fumarate (trans-butenedioate),PRADLODA:fumarate","fumarate"
"287",21883788,"Metabolite 235","KIRC fumarate :,BRCA:fumarate,BRCATang:fumarate,LGG:fumarate,OV:fumarate,PAAD:fumarate,PAADHussain1:fumarate,PAADHussain2:fumarate,PRAD:fumarate (trans-butenedioate),PRADLODA:fumarate","fumarate"
"288",6919078,"Metabolite 236","KIRC gabapentin :","gabapentin"
"289",3446,"Metabolite 236","KIRC gabapentin :","gabapentin"
"290",3037556,"Metabolite 237","KIRC galactose :,OV:galactose,PAADHussain1:galactose","galactose"
"291",439357,"Metabolite 237","KIRC galactose :,BRCA:galactose,OV:galactose,PAADHussain1:galactose,PRADLODA:galactose","galactose"
"292",119,"Metabolite 238","KIRC gamma-aminobutyrate (gaba) :,BRCA:gamma-aminobutyrate (gaba),BRCATang:gamma-aminobutyrate (gaba),LGG:gamma-aminobutyrate (gaba),OV:gamma-aminobutyrate (gaba),PAAD:4-aminobutyrate,PAADHussain1:gamma-aminobutyrate (gaba),PAADHussain2:gamma-aminobutyrate (gaba),PRADLODA:gamma-aminobutyrate (gaba)","gamma-aminobutyrate (gaba)"
"293",6992099,"Metabolite 238","KIRC gamma-aminobutyrate (gaba) :,BRCA:gamma-aminobutyrate (gaba),BRCATang:gamma-aminobutyrate (gaba),LGG:gamma-aminobutyrate (gaba),OV:gamma-aminobutyrate (gaba),PAAD:4-aminobutyrate,PAADHussain1:gamma-aminobutyrate (gaba),PAADHussain2:gamma-aminobutyrate (gaba),PRADLODA:gamma-aminobutyrate (gaba)","gamma-aminobutyrate (gaba)"
"294",123938,"Metabolite 239","KIRC gamma-glutamylcysteine :,PRAD:g-glutamylcysteine","gamma-glutamylcysteine"
"295",92865,"Metabolite 240","KIRC gamma-glutamylglutamate :,BRCATang:gamma-glutamylglutamate,LGG:gamma-glutamylglutamate,OV:gamma-glutamylglutamate,PAADHussain1:gamma-glutamylglutamate,PAADHussain2:gamma-glutamylglutamate","gamma-glutamylglutamate"
"296",150914,"Metabolite 241","KIRC gamma-glutamylglutamine :,BRCATang:gamma-glutamylglutamine,LGG:gamma-glutamylglutamine,OV:gamma-glutamylglutamine,PAADHussain1:gamma-glutamylglutamine,PRAD:g-glutamylglutamine,PRADLODA:gamma-glutamylglutamine","gamma-glutamylglutamine"
"297",14253342,"Metabolite 242","KIRC gamma-glutamylisoleucine* :,BRCATang:gamma-glutamylisoleucine*,OV:gamma-glutamylisoleucine*","gamma-glutamylisoleucine*"
"298",151023,"Metabolite 243","KIRC gamma-glutamylleucine :,BRCATang:gamma-glutamylleucine,OV:gamma-glutamylleucine,PAADHussain1:gamma-glutamylleucine,PAADHussain2:gamma-glutamylleucine","gamma-glutamylleucine"
"299",4524287,"Metabolite 243","KIRC gamma-glutamylleucine :,BRCATang:gamma-glutamylleucine,OV:gamma-glutamylleucine,PAADHussain1:gamma-glutamylleucine,PAADHussain2:gamma-glutamylleucine,PRADLODA:gamma-glutamylleucine","gamma-glutamylleucine"
"300",111299,"Metabolite 244","KIRC gamma-glutamylphenylalanine :,BRCATang:gamma-glutamylphenylalanine,OV:gamma-glutamylphenylalanine,PAADHussain1:gamma-glutamylphenylalanine,PAADHussain2:gamma-glutamylphenylalanine","gamma-glutamylphenylalanine"
"301",5317736,"Metabolite 245","KIRC gamma-glutamylvaline :,BRCATang:gamma-glutamylvaline,OV:gamma-glutamylvaline","gamma-glutamylvaline"
"302",14986,"Metabolite 246","KIRC gamma-tocopherol :,BRCA:gamma-tocopherol,BRCATang:gamma-tocopherol,LGG:gamma-tocopherol,OV:gamma-tocopherol,PRADLODA:gamma-tocopherol","gamma-tocopherol"
"303",92729,"Metabolite 246","KIRC gamma-tocopherol :,BRCA:gamma-tocopherol,BRCATang:gamma-tocopherol,LGG:gamma-tocopherol,OV:gamma-tocopherol,PRADLODA:gamma-tocopherol","gamma-tocopherol"
"304",33037,"Metabolite 247","KIRC glucarate (saccharate) :,OV:glucarate (saccharate),PAADHussain2:glucarate (saccharate)","glucarate (saccharate)"
"305",10690,"Metabolite 248","KIRC gluconate :,BRCA:gluconate,BRCATang:gluconate,LGG:gluconate,OV:gluconate,PAAD:d-gluconate,PAADHussain1:gluconate,PAADHussain2:gluconate,PRADLODA:gluconate","gluconate"
"306",79025,"Metabolite 249","KIRC glucose :,BRCATang:glucose,LGG:glucose,OV:glucose,PAADHussain1:glucose,PAADHussain2:glucose","glucose"
"307",5793,"Metabolite 249","KIRC glucose :,BRCA:glucose,BRCATang:glucose,LGG:glucose,OV:glucose,PAADHussain1:glucose,PAADHussain2:glucose,PRAD:glucose,PRADLODA:glucose","glucose"
"308",65533,"Metabolite 250","KIRC glucose 1-phosphate :,OV:glucose 1-phosphate,PAAD:glucose-1-phosphate","glucose 1-phosphate"
"309",439165,"Metabolite 250","KIRC glucose 1-phosphate :,OV:glucose 1-phosphate","glucose 1-phosphate"
"310",439284,"Metabolite 251","KIRC glucose-6-phosphate (g6p) :,BRCA:glucose-6-phosphate (g6p),BRCATang:glucose-6-phosphate (g6p),LGG:glucose 6-phosphate,OV:glucose-6-phosphate (g6p),PAADHussain1:glucose-6-phosphate (g6p),PAADHussain2:glucose-6-phosphate (g6p),PRADLODA:glucose-6-phosphate (g6p)","glucose-6-phosphate (g6p)"
"311",5958,"Metabolite 251","KIRC glucose-6-phosphate (g6p) :,BRCA:glucose-6-phosphate (g6p),BRCATang:glucose-6-phosphate (g6p),LGG:glucose 6-phosphate,OV:glucose-6-phosphate (g6p),PAAD:glucose-6-phosphate,PAADHussain1:glucose-6-phosphate (g6p),PAADHussain2:glucose-6-phosphate (g6p),PRADLODA:glucose-6-phosphate (g6p)","glucose-6-phosphate (g6p)"
"312",65041,"Metabolite 252","KIRC glucuronate :","glucuronate"
"313",94715,"Metabolite 252","KIRC glucuronate :,BRCA:glucuronate","glucuronate"
"314",444791,"Metabolite 252","KIRC glucuronate :,BRCA:glucuronate","glucuronate"
"315",44272391,"Metabolite 253","KIRC glutamate :,BRCA:glutamate,BRCATang:glutamate,LGG:glutamate,OV:glutamate,PAAD:glutamate,PAADHussain1:glutamate,PAADHussain2:glutamate,PRAD:glutamate,PRADLODA:glutamate","glutamate"
"316",33032,"Metabolite 253","KIRC glutamate :,BRCA:glutamate,BRCATang:glutamate,LGG:glutamate,OV:glutamate,PAAD:glutamate,PAADHussain1:glutamate,PAADHussain2:glutamate,PRAD:glutamate,PRADLODA:glutamate","glutamate"
"317",23327,"Metabolite 253","KIRC glutamate :,BRCA:glutamate,BRCATang:glutamate,LGG:glutamate,OV:glutamate,PAAD:glutamate,PAADHussain1:glutamate,PAADHussain2:glutamate,PRAD:glutamate,PRADLODA:glutamate","glutamate"
"318",73913,"Metabolite 254","KIRC glutamate, gamma-methyl ester :,BRCATang:glutamate, gamma-methyl ester","glutamate, gamma-methyl ester"
"319",71463447,"Metabolite 254","KIRC glutamate, gamma-methyl ester :,BRCATang:glutamate, gamma-methyl ester","glutamate, gamma-methyl ester"
"320",5961,"Metabolite 255","KIRC glutamine :,BRCA:glutamine,BRCATang:glutamine,LGG:glutamine,OV:glutamine,PAAD:glutamine,PAADHussain1:glutamine,PAADHussain2:glutamine,PRAD:glutamine,PRADLODA:glutamine","glutamine"
"321",6992086,"Metabolite 255","KIRC glutamine :,BRCA:glutamine,BRCATang:glutamine,LGG:glutamine,OV:glutamine,PAAD:glutamine,PAADHussain1:glutamine,PAADHussain2:glutamine,PRAD:glutamine,PRADLODA:glutamine","glutamine"
"322",4418048,"Metabolite 256","KIRC glutarate (pentanedioate) :,BRCATang:glutarate (pentanedioate),LGG:glutarate (pentanedioate),OV:glutarate (pentanedioate),PRAD:glutarate (pentanedioate)","glutarate (pentanedioate)"
"323",23322899,"Metabolite 256","KIRC glutarate (pentanedioate) :,BRCATang:glutarate (pentanedioate),LGG:glutarate (pentanedioate),OV:glutarate (pentanedioate),PRAD:glutarate (pentanedioate),PRADLODA:glutarate (pentanedioate)","glutarate (pentanedioate)"
"324",743,"Metabolite 256","KIRC glutarate (pentanedioate) :,BRCATang:glutarate (pentanedioate),LGG:glutarate (pentanedioate),OV:glutarate (pentanedioate),PRAD:glutarate (pentanedioate),PRADLODA:glutarate (pentanedioate)","glutarate (pentanedioate)"
"325",53481622,"Metabolite 693","KIRC glutarylcarnitine (c5) :,LGG:glutaroylcarnitine (c5),PRADLODA:glutaroyl carnitine","glutaroyl carnitine"
"326",11215652,"Metabolite 258","KIRC glutathione, oxidized (gssg) :,BRCA:glutathione, oxidized (gssg),BRCATang:glutathione, oxidized (gssg),LGG:glutathione, oxidized (gssg),OV:glutathione, oxidized (gssg),PAAD:glutathione disulfide,PAADHussain1:glutathione, oxidized (gssg),PAADHussain2:glutathione, oxidized (gssg),PRADLODA:glutathione, oxidized (gssg)","glutathione, oxidized (gssg)"
"327",65359,"Metabolite 258","KIRC glutathione, oxidized (gssg) :,BRCA:glutathione, oxidized (gssg),BRCATang:glutathione, oxidized (gssg),LGG:glutathione, oxidized (gssg),OV:glutathione, oxidized (gssg),PAAD:glutathione disulfide,PAADHussain1:glutathione, oxidized (gssg),PAADHussain2:glutathione, oxidized (gssg),PRADLODA:glutathione, oxidized (gssg)","glutathione, oxidized (gssg)"
"328",5255796,"Metabolite 258","KIRC glutathione, oxidized (gssg) :,BRCA:glutathione, oxidized (gssg),BRCATang:glutathione, oxidized (gssg),LGG:glutathione, oxidized (gssg),OV:glutathione, oxidized (gssg),PAADHussain1:glutathione, oxidized (gssg),PAADHussain2:glutathione, oxidized (gssg),PRADLODA:glutathione, oxidized (gssg)","glutathione, oxidized (gssg)"
"329",975,"Metabolite 258","KIRC glutathione, oxidized (gssg) :,BRCA:glutathione, oxidized (gssg),BRCATang:glutathione, oxidized (gssg),LGG:glutathione, oxidized (gssg),OV:glutathione, oxidized (gssg),PAADHussain1:glutathione, oxidized (gssg),PAADHussain2:glutathione, oxidized (gssg),PRADLODA:glutathione, oxidized (gssg)","glutathione, oxidized (gssg)"
"330",124886,"Metabolite 259","KIRC glutathione, reduced (gsh) :,BRCA:glutathione, reduced (gsh),BRCATang:glutathione, reduced (gsh),LGG:glutathione, reduced (gsh),OV:glutathione, reduced (gsh),PAAD:glutathione,PAADHussain1:glutathione, reduced (gsh),PAADHussain2:glutathione, reduced (gsh),PRAD:glutathione reduced (gsh),PRADLODA:glutathione, reduced (gsh)","glutathione, reduced (gsh)"
"331",25246407,"Metabolite 259","KIRC glutathione, reduced (gsh) :,BRCA:glutathione, reduced (gsh),BRCATang:glutathione, reduced (gsh),LGG:glutathione, reduced (gsh),OV:glutathione, reduced (gsh),PAAD:glutathione,PAADHussain1:glutathione, reduced (gsh),PAADHussain2:glutathione, reduced (gsh),PRAD:glutathione reduced (gsh),PRADLODA:glutathione, reduced (gsh)","glutathione, reduced (gsh)"
