"","X","ID","Source","FinalName"
"107","HMDB00482","Metabolite 179","KIRC caprylate (8:0) :,BRCATang:caprylate (8:0),LGG:caprylate (8:0),OV:caprylate (8:0),PAADHussain1:caprylate (8:0),PAADHussain2:caprylate (8:0)","caprylate (8:0)"
"108","HMDB00957","Metabolite 181","KIRC catechol sulfate :,BRCA:catechol sulfate,BRCATang:catechol sulfate,OV:catechol sulfate,PAADHussain2:catechol sulfate,PRAD:catechol,PRADLODA:catechol sulfate","catechol sulfate"
"109","HMDB05014","Metabolite 182","KIRC celecoxib :","celecoxib"
"110","HMDB00619","Metabolite 185","KIRC cholate :,BRCATang:cholate,OV:cholate,PAADHussain1:cholate","cholate"
"111","HMDB00067","Metabolite 186","KIRC cholesterol :,BRCA:cholesterol,BRCATang:cholesterol,LGG:cholesterol,OV:cholesterol,PAADHussain1:cholesterol,PAADHussain2:cholesterol,PRAD:cholesterol,PRADLODA:cholesterol","cholesterol"
"112","HMDB00097","Metabolite 187","KIRC choline :,BRCA:choline,BRCATang:choline,OV:choline,PAAD:choline,PRADLODA:choline","choline"
"113","HMDB01565","Metabolite 188","KIRC choline phosphate :,BRCA:choline phosphate,BRCATang:choline phosphate,OV:choline phosphate,PAADHussain1:choline phosphate,PRADLODA:choline phosphate","choline phosphate"
"114","HMDB11621","Metabolite 189","KIRC cinnamoylglycine :","cinnamoylglycine"
"115","HMDB00072","Metabolite 190","KIRC cis-aconitate :,PAAD:aconitate,PRAD:aconitate,PRADLODA:cis-aconitate","cis-aconitate"
"116","HMDB03231","Metabolite 191","KIRC cis-vaccenate (18:1n7) :,BRCATang:cis-vaccenate (18:1n7),OV:cis-vaccenate (18:1n7)","cis-vaccenate (18:1n7)"
"117","HMDB05038","Metabolite 192","KIRC citalopram :,LGG:citalopram","citalopram"
"118","HMDB00426","Metabolite 193","KIRC citramalate :","citramalate"
"119","HMDB00094","Metabolite 194","KIRC citrate :,BRCA:citrate,BRCATang:citrate,LGG:citrate,OV:citrate,PAAD:citrate,PAADHussain1:citrate,PAADHussain2:citrate,PRAD:citrate,PRADLODA:citrate","citrate"
"120","HMDB00904","Metabolite 195","KIRC citrulline :,BLCA:citrulline,BRCA:citrulline,BRCATang:citrulline,LGG:citrulline,OV:citrulline,PAAD:citrulline,PAADHussain1:citrulline,PAADHussain2:citrulline,PRAD:citrulline,PRADLODA:citrulline","citrulline"
"121","HMDB04995","Metabolite 196","KIRC codeine :","codeine"
"122","HMDB00063","Metabolite 197","KIRC cortisol :,BLCA:cortisol,BRCA:cortisol,OV:cortisol,PAADHussain1:cortisol,PAADHussain2:cortisol","cortisol"
"123","HMDB02802","Metabolite 198","KIRC cortisone :,OV:cortisone","cortisone"
"124","HMDB00064","Metabolite 199","KIRC creatine :,BLCA:creatine,BRCA:creatine,BRCATang:creatine,LGG:creatine,OV:creatine,PAAD:creatine,PAADHussain1:creatine,PAADHussain2:creatine,PRADLODA:creatine","creatine"
"125","HMDB00562","Metabolite 200","KIRC creatinine :,BRCA:creatinine,BRCATang:creatinine,LGG:creatinine,OV:creatinine,PAADHussain1:creatinine,PAADHussain2:creatinine,PRAD:creatinine,PRADLODA:creatinine","creatinine"
"126","HMDB00574","Metabolite 201","KIRC cysteine :,BRCA:cysteine,BRCATang:cysteine,LGG:cysteine,OV:cysteine,PAAD:cysteine,PAADHussain1:cysteine,PAADHussain2:cysteine,PRAD:cysteine,PRADLODA:cysteine","cysteine"
"127","HMDB00656","Metabolite 202","KIRC cysteine-glutathione disulfide :,BRCA:cysteine-glutathione disulfide,BRCATang:cysteine-glutathione disulfide,LGG:cysteine-glutathione disulfide,OV:cysteine-glutathione disulfide,PAADHussain1:cysteine-glutathione disulfide,PAADHussain2:cysteine-glutathione disulfide,PRADLODA:cysteine-glutathione disulfide","cysteine-glutathione disulfide"
"128","HMDB00078","Metabolite 203","KIRC cysteinylglycine :,BRCATang:cysteinylglycine,OV:cysteinylglycine,PRADLODA:cysteinylglycine","cysteinylglycine"
"129","HMDB00192","Metabolite 204","KIRC cystine :,BRCA:cystine,BRCATang:cystine,LGG:cystine,OV:cystine,PAADHussain1:cystine,PAADHussain2:cystine,PRADLODA:cystine","cystine"
"130","HMDB00089","Metabolite 205","KIRC cytidine :,BRCA:cytidine,BRCATang:cytidine,LGG:cytidine,OV:cytidine,PAAD:cytidine,PAADHussain1:cytidine,PAADHussain2:cytidine,PRAD:cytidine,PRADLODA:cytidine","cytidine"
"131","HMDB01413","Metabolite 206","KIRC cytidine 5'-diphosphocholine :,BRCA:cytidine 5'-diphosphocholine,BRCATang:cytidine 5'-diphosphocholine,OV:cytidine 5'-diphosphocholine,PAAD:cdp-choline,PAADHussain1:cytidine 5'-diphosphocholine,PRADLODA:cytidine 5'-diphosphocholine","cytidine 5'-diphosphocholine"
"132","HMDB00095","Metabolite 207","KIRC cytidine 5'-monophosphate (5'-cmp) :,BLCA:cytidine monophosphate (cmp),BRCA:cytidine 5'-monophosphate (5'-cmp),BRCATang:cytidine 5'-monophosphate (5'-cmp),OV:cytidine 5'-monophosphate (5'-cmp),PAAD:cmp,PAADHussain1:cytidine 5'-monophosphate (5'-cmp),PAADHussain2:cytidine 5'-monophosphate (5'-cmp),PRAD:cytidine monophosphate (cmp),PRADLODA:cytidine 5'-monophosphate (5'-cmp)","cytidine 5'-monophosphate (5'-cmp)"
"133","HMDB11691","Metabolite 209","KIRC cytosine-2',3'-cyclic monophosphate :","cytosine-2',3'-cyclic monophosphate"
"134","HMDB01161","Metabolite 210","KIRC deoxycarnitine :,BRCA:deoxycarnitine,BRCATang:deoxycarnitine,LGG:deoxycarnitine,OV:deoxycarnitine,PAADHussain1:deoxycarnitine,PAADHussain2:deoxycarnitine,PRADLODA:deoxycarnitine","deoxycarnitine"
"135","HMDB05060","Metabolite 211","KIRC dihomo-linoleate (20:2n6) :,BRCATang:dihomo-linoleate (20:2n6),LGG:dihomolinoleate (20:2n6),OV:dihomo-linoleate (20:2n6),PAADHussain1:dihomo-linoleate (20:2n6),PAADHussain2:dihomo-linoleate (20:2n6),PRADLODA:dihomo-linoleate (20:2n6)","dihomo-linoleate (20:2n6)"
"136","HMDB02925","Metabolite 212","KIRC dihomo-linolenate (20:3n3 or n6) :,BRCA:dihomo-linolenate (20:3n3 or n6),BRCATang:dihomo-linolenate (20:3n3 or n6),LGG:dihomolinolenate (20:3n3 or 3n6),OV:dihomo-linolenate (20:3n3 or n6),PAADHussain1:dihomo-linolenate (20:3n3 or n6),PAADHussain2:dihomo-linolenate (20:3n3 or n6),PRADLODA:dihomo-linolenate (20:3n3 or n6)","dihomo-linolenate (20:3n3 or n6)"
"137","HMDB00908","Metabolite 213","KIRC dihydrocholesterol :,BRCATang:dihydrocholesterol,LGG:dihydrocholesterol","dihydrocholesterol"
"138","HMDB01539","Metabolite 214","KIRC dimethylarginine (sdma + adma) :,BRCA:dimethylarginine (sdma + adma),BRCATang:assymetric dimethylarginine (adma),LGG:dimethylarginine (adma + sdma),OV:dimethylarginine (sdma + adma),PAADHussain1:dimethylarginine (sdma + adma),PAADHussain2:dimethylarginine (sdma + adma),PRAD:assymetric dimethylarginine (adma),PRADLODA:dimethylarginine (sdma + adma)","dimethylarginine (sdma + adma)"
"139","HMDB03334","Metabolite 214","KIRC dimethylarginine (sdma + adma) :,BRCA:dimethylarginine (sdma + adma),BRCATang:assymetric dimethylarginine (adma),LGG:dimethylarginine (adma + sdma),OV:dimethylarginine (sdma + adma),PAADHussain1:dimethylarginine (sdma + adma),PAADHussain2:dimethylarginine (sdma + adma),PRAD:assymetric dimethylarginine (adma),PRADLODA:dimethylarginine (sdma + adma)","dimethylarginine (sdma + adma)"
"140","HMDB00092","Metabolite 215","KIRC dimethylglycine :,BLCA:dimethylglycine,OV:dimethylglycine,PAAD:dimethylglycine,PAADHussain2:dimethylglycine","dimethylglycine"
"141","HMDB02183","Metabolite 219","KIRC docosahexaenoate (dha; 22:6n3) :,BRCA:docosahexaenoate (dha; 22:6n3),BRCATang:docosahexaenoate (dha; 22:6n3),LGG:docosahexaenoate (dha; 22:6n3),LGG:docosapentaenoate (n6 dpa; 22:5n6),OV:docosahexaenoate (dha; 22:6n3),PAADHussain1:docosahexaenoate (dha; 22:6n3),PAADHussain2:docosahexaenoate (dha; 22:6n3),PRADLODA:docosahexaenoate (dha; 22:6n3),PRADLODA:docosapentaenoate (n6 dpa; 22:5n6)","docosapentaenoate (n6 dpa; 22:5n6)"
"142","HMDB01976","Metabolite 219","KIRC docosapentaenoate (n3 dpa; 22:5n3) :,KIRC:docosapentaenoate (n6 dpa; 22:5n6),BRCA:docosapentaenoate (n3 dpa; 22:5n3),BRCATang:docosapentaenoate (n3 dpa; 22:5n3),BRCATang:docosapentaenoate (n6 dpa; 22:5n6),LGG:docosapentaenoate (n6 dpa; 22:5n6),OV:docosapentaenoate (n3 dpa; 22:5n3),OV:docosapentaenoate (n6 dpa; 22:5n6),PAADHussain1:docosapentaenoate (n3 dpa; 22:5n3),PAADHussain2:docosapentaenoate (n3 dpa; 22:5n3),PRADLODA:docosapentaenoate (n3 dpa; 22:5n3),PRADLODA:docosapentaenoate (n6 dpa; 22:5n6)","docosapentaenoate (n6 dpa; 22:5n6)"
"143","HMDB06528","Metabolite 218","KIRC docosapentaenoate (n3 dpa; 22:5n3) :,KIRC:docosapentaenoate (n6 dpa; 22:5n6),BRCA:docosapentaenoate (n3 dpa; 22:5n3),BRCATang:docosapentaenoate (n3 dpa; 22:5n3),BRCATang:docosapentaenoate (n6 dpa; 22:5n6),OV:docosapentaenoate (n3 dpa; 22:5n3),OV:docosapentaenoate (n6 dpa; 22:5n6),PAADHussain1:docosapentaenoate (n3 dpa; 22:5n3),PAADHussain2:docosapentaenoate (n3 dpa; 22:5n3),PRADLODA:docosapentaenoate (n3 dpa; 22:5n3)","docosapentaenoate (n3 dpa; 22:5n3)"
"144","HMDB13123","Metabolite 219","KIRC docosapentaenoate (n3 dpa; 22:5n3) :,KIRC:docosapentaenoate (n6 dpa; 22:5n6),BRCA:docosapentaenoate (n3 dpa; 22:5n3),BRCATang:docosapentaenoate (n3 dpa; 22:5n3),BRCATang:docosapentaenoate (n6 dpa; 22:5n6),LGG:docosapentaenoate (n6 dpa; 22:5n6),OV:docosapentaenoate (n3 dpa; 22:5n3),OV:docosapentaenoate (n6 dpa; 22:5n6),PAADHussain1:docosapentaenoate (n3 dpa; 22:5n3),PAADHussain2:docosapentaenoate (n3 dpa; 22:5n3),PRADLODA:docosapentaenoate (n3 dpa; 22:5n3),PRADLODA:docosapentaenoate (n6 dpa; 22:5n6)","docosapentaenoate (n6 dpa; 22:5n6)"
"145","HMDB02823","Metabolite 220","KIRC docosatrienoate (22:3n3) :,BRCA:docosatrienoate (22:3n3),BRCATang:docosatrienoate (22:3n3),LGG:docosatrienoate (22:3n3),OV:docosatrienoate (22:3n3),PAADHussain1:docosatrienoate (22:3n3),PAADHussain2:docosatrienoate (22:3n3),PRADLODA:docosatrienoate (22:3n3)","docosatrienoate (22:3n3)"
"146","HMDB00623","Metabolite 221","KIRC dodecanedioate :,OV:dodecanedioate","dodecanedioate"
"147","HMDB01999","Metabolite 222","KIRC eicosapentaenoate (epa; 20:5n3) :,BRCA:eicosapentaenoate (epa; 20:5n3),BRCATang:eicosapentaenoate (epa; 20:5n3),OV:eicosapentaenoate (epa; 20:5n3),PAADHussain1:eicosapentaenoate (epa; 20:5n3),PAADHussain2:eicosapentaenoate (epa; 20:5n3),PRADLODA:eicosapentaenoate (epa; 20:5n3)","eicosapentaenoate (epa; 20:5n3)"
"148","HMDB02231","Metabolite 223","KIRC eicosenoate (20:1n9 or 11) :,BRCA:eicosenoate (20:1n9 or 11),BRCATang:eicosenoate (20:1n9 or 11),LGG:eicosenoate (20:1n9 or 1n11),OV:eicosenoate (20:1n9 or 11),PAADHussain1:eicosenoate (20:1n9 or 11),PAADHussain2:eicosenoate (20:1n9 or 11),PRADLODA:eicosenoate (20:1n9 or 11)","eicosenoate (20:1n9 or 11)"
"149","HMDB00068","Metabolite 224","KIRC epinephrine :","epinephrine"
"150","HMDB03045","Metabolite 225","KIRC ergothioneine :,BRCATang:ergothioneine,LGG:ergothioneine,OV:ergothioneine,PAADHussain1:ergothioneine,PAADHussain2:ergothioneine,PRADLODA:ergothioneine","ergothioneine"
"151","HMDB02068","Metabolite 226","KIRC erucate (22:1n9) :","erucate (22:1n9)"
"152","HMDB02994","Metabolite 227","KIRC erythritol :,BRCATang:erythritol,LGG:erythritol,OV:erythritol,PAADHussain1:erythritol,PAADHussain2:erythritol,PRAD:erythritol,PRADLODA:erythritol","erythritol"
"153","HMDB00613","Metabolite 228","KIRC erythronate* :,BRCA:erythronate*,BRCATang:erythronate*,LGG:erythronate*,OV:erythronate*,PAADHussain1:erythronate*,PAADHussain2:erythronate*,PRADLODA:erythronate*","erythronate*"
"154","HMDB00149","Metabolite 229","KIRC ethanolamine :,BRCA:ethanolamine,BRCATang:ethanolamine,LGG:ethanolamine,OV:ethanolamine,PAADHussain1:ethanolamine,PAADHussain2:ethanolamine,PRADLODA:ethanolamine","ethanolamine"
"155","HMDB01248","Metabolite 230","KIRC flavin adenine dinucleotide (fad) :,BRCA:flavin adenine dinucleotide (fad),BRCATang:flavin adenine dinucleotide (fad),OV:flavin adenine dinucleotide (fad),PAAD:fad,PAADHussain1:flavin adenine dinucleotide (fad),PAADHussain2:flavin adenine dinucleotide (fad),PRADLODA:flavin adenine dinucleotide (fad)","flavin adenine dinucleotide (fad)"
"156","HMDB00660","Metabolite 231","KIRC fructose :,BRCA:fructose,BRCATang:fructose,LGG:fructose,OV:fructose,PAADHussain1:fructose,PAADHussain2:fructose,PRAD:fructose,PRADLODA:fructose","fructose"
"157","HMDB01076","Metabolite 232","KIRC fructose 1-phosphate :,LGG:fructose 1-phosphate","fructose 1-phosphate"
"158","HMDB00124","Metabolite 233","KIRC fructose-6-phosphate :,BRCA:fructose-6-phosphate,BRCATang:fructose-6-phosphate,LGG:fructose 6-phosphate,OV:fructose-6-phosphate,PAAD:fructose-6-phosphate,PAADHussain1:fructose-6-phosphate,PAADHussain2:fructose-6-phosphate,PRAD:fructose-6-phosphate,PRADLODA:fructose-6-phosphate","fructose-6-phosphate"
"159","HMDB03971","Metabolite 233","KIRC fructose-6-phosphate :,BRCA:fructose-6-phosphate,BRCATang:fructose-6-phosphate,LGG:fructose 6-phosphate,OV:fructose-6-phosphate,PAAD:fructose-6-phosphate,PAADHussain1:fructose-6-phosphate,PAADHussain2:fructose-6-phosphate,PRAD:fructose-6-phosphate,PRADLODA:fructose-6-phosphate","fructose-6-phosphate"
"160","HMDB00174","Metabolite 234","KIRC fucose :,BRCA:fucose,BRCATang:fucose,OV:fucose,PAADHussain2:fucose,PRADLODA:fucose","fucose"
"161","HMDB03081","Metabolite 234","KIRC fucose :,BRCATang:fucose,OV:fucose","fucose"
"162","HMDB00134","Metabolite 235","KIRC fumarate :,BRCA:fumarate,BRCATang:fumarate,LGG:fumarate,OV:fumarate,PAAD:fumarate,PAADHussain1:fumarate,PAADHussain2:fumarate,PRAD:fumarate (trans-butenedioate),PRADLODA:fumarate","fumarate"
"163","HMDB05015","Metabolite 236","KIRC gabapentin :","gabapentin"
"164","HMDB00143","Metabolite 237","KIRC galactose :,BRCA:galactose,OV:galactose,PAADHussain1:galactose,PRADLODA:galactose","galactose"
"165","HMDB00112","Metabolite 238","KIRC gamma-aminobutyrate (gaba) :,BRCA:gamma-aminobutyrate (gaba),BRCATang:gamma-aminobutyrate (gaba),LGG:gamma-aminobutyrate (gaba),OV:gamma-aminobutyrate (gaba),PAAD:4-aminobutyrate,PAADHussain1:gamma-aminobutyrate (gaba),PAADHussain2:gamma-aminobutyrate (gaba),PRADLODA:gamma-aminobutyrate (gaba)","gamma-aminobutyrate (gaba)"
"166","HMDB01049","Metabolite 239","KIRC gamma-glutamylcysteine :,PRAD:g-glutamylcysteine","gamma-glutamylcysteine"
"167","HMDB11737","Metabolite 240","KIRC gamma-glutamylglutamate :,BRCATang:gamma-glutamylglutamate,OV:gamma-glutamylglutamate","gamma-glutamylglutamate"
"168","HMDB11738","Metabolite 241","KIRC gamma-glutamylglutamine :,BRCATang:gamma-glutamylglutamine,LGG:gamma-glutamylglutamine,OV:gamma-glutamylglutamine,PAADHussain1:gamma-glutamylglutamine,PRAD:g-glutamylglutamine,PRADLODA:gamma-glutamylglutamine","gamma-glutamylglutamine"
"169","HMDB11170","Metabolite 242","KIRC gamma-glutamylisoleucine* :,BRCATang:gamma-glutamylisoleucine*,OV:gamma-glutamylisoleucine*","gamma-glutamylisoleucine*"
"170","HMDB11171","Metabolite 243","KIRC gamma-glutamylleucine :,BRCATang:gamma-glutamylleucine,OV:gamma-glutamylleucine,PAADHussain1:gamma-glutamylleucine,PAADHussain2:gamma-glutamylleucine,PRADLODA:gamma-glutamylleucine","gamma-glutamylleucine"
"171","HMDB00594","Metabolite 244","KIRC gamma-glutamylphenylalanine :,BRCATang:gamma-glutamylphenylalanine,OV:gamma-glutamylphenylalanine,PAADHussain1:gamma-glutamylphenylalanine,PAADHussain2:gamma-glutamylphenylalanine","gamma-glutamylphenylalanine"
"172","HMDB11172","Metabolite 245","KIRC gamma-glutamylvaline :,BRCATang:gamma-glutamylvaline,OV:gamma-glutamylvaline","gamma-glutamylvaline"
"173","HMDB01492","Metabolite 246","KIRC gamma-tocopherol :,BRCA:gamma-tocopherol,BRCATang:gamma-tocopherol,LGG:gamma-tocopherol,OV:gamma-tocopherol,PRADLODA:gamma-tocopherol","gamma-tocopherol"
"174","HMDB00663","Metabolite 247","KIRC glucarate (saccharate) :,OV:glucarate (saccharate),PAADHussain2:glucarate (saccharate)","glucarate (saccharate)"
"175","HMDB00625","Metabolite 248","KIRC gluconate :,BRCA:gluconate,BRCATang:gluconate,LGG:gluconate,OV:gluconate,PAAD:d-gluconate,PAADHussain1:gluconate,PAADHussain2:gluconate,PRADLODA:gluconate","gluconate"
"176","HMDB00122","Metabolite 249","KIRC glucose :,BRCA:glucose,BRCATang:glucose,LGG:glucose,OV:glucose,PAADHussain1:glucose,PAADHussain2:glucose,PRAD:glucose,PRADLODA:glucose","glucose"
"177","HMDB03345","Metabolite 249","KIRC glucose :,BRCATang:glucose,OV:glucose","glucose"
"178","HMDB01586","Metabolite 250","KIRC glucose 1-phosphate :,OV:glucose 1-phosphate","glucose 1-phosphate"
"179","HMDB01401","Metabolite 251","KIRC glucose-6-phosphate (g6p) :,BRCA:glucose-6-phosphate (g6p),BRCATang:glucose-6-phosphate (g6p),LGG:glucose 6-phosphate,OV:glucose-6-phosphate (g6p),PAAD:glucose-6-phosphate,PAADHussain1:glucose-6-phosphate (g6p),PAADHussain2:glucose-6-phosphate (g6p),PRADLODA:glucose-6-phosphate (g6p)","glucose-6-phosphate (g6p)"
"180","HMDB00127","Metabolite 252","KIRC glucuronate :,BRCA:glucuronate","glucuronate"
"181","HMDB03339","Metabolite 253","KIRC glutamate :,BRCA:glutamate,BRCATang:glutamate,LGG:glutamate,OV:glutamate,PAAD:glutamate,PAADHussain1:glutamate,PAADHussain2:glutamate,PRAD:glutamate,PRADLODA:glutamate","glutamate"
"182","HMDB00148","Metabolite 253","KIRC glutamate :,BRCA:glutamate,BRCATang:glutamate,LGG:glutamate,OV:glutamate,PAAD:glutamate,PAADHussain1:glutamate,PAADHussain2:glutamate,PRAD:glutamate,PRADLODA:glutamate","glutamate"
"183","HMDB00641","Metabolite 255","KIRC glutamine :,BRCA:glutamine,BRCATang:glutamine,LGG:glutamine,OV:glutamine,PAAD:glutamine,PAADHussain1:glutamine,PAADHussain2:glutamine,PRAD:glutamine,PRADLODA:glutamine","glutamine"
"184","HMDB00661","Metabolite 256","KIRC glutarate (pentanedioate) :,BRCATang:glutarate (pentanedioate),LGG:glutarate (pentanedioate),OV:glutarate (pentanedioate),PRAD:glutarate (pentanedioate),PRADLODA:glutarate (pentanedioate)","glutarate (pentanedioate)"
"185","HMDB13130","Metabolite 693","KIRC glutarylcarnitine (c5) :,LGG:glutaroylcarnitine (c5),PRADLODA:glutaroyl carnitine","glutaroyl carnitine"
"186","HMDB03337","Metabolite 258","KIRC glutathione, oxidized (gssg) :,BRCA:glutathione, oxidized (gssg),BRCATang:glutathione, oxidized (gssg),LGG:glutathione, oxidized (gssg),OV:glutathione, oxidized (gssg),PAADHussain1:glutathione, oxidized (gssg),PAADHussain2:glutathione, oxidized (gssg),PRADLODA:glutathione, oxidized (gssg)","glutathione, oxidized (gssg)"
"187","HMDB00125","Metabolite 259","KIRC glutathione, reduced (gsh) :,BRCA:glutathione, reduced (gsh),BRCATang:glutathione, reduced (gsh),LGG:glutathione, reduced (gsh),OV:glutathione, reduced (gsh),PAAD:glutathione,PAADHussain1:glutathione, reduced (gsh),PAADHussain2:glutathione, reduced (gsh),PRAD:glutathione reduced (gsh),PRADLODA:glutathione, reduced (gsh)","glutathione, reduced (gsh)"
"188","HMDB00139","Metabolite 260","KIRC glycerate :,BRCA:glycerate,BRCATang:glycerate,LGG:glycerate,OV:glycerate,PAAD:glycerate,PAADHussain1:glycerate,PAADHussain2:glycerate,PRAD:glycerate,PRADLODA:glycerate","glycerate"
"189","HMDB00131","Metabolite 261","KIRC glycerol :,BRCA:glycerol,BRCATang:glycerol,LGG:glycerol,OV:glycerol,PAADHussain1:glycerol,PAADHussain2:glycerol,PRAD:glycerol,PRADLODA:glycerol","glycerol"
"190","HMDB02520","Metabolite 262","KIRC glycerol 2-phosphate :,BRCA:glycerol 2-phosphate,BRCATang:glycerol 2-phosphate,LGG:glycerol 2-phosphate,OV:glycerol 2-phosphate,PAADHussain1:glycerol 2-phosphate,PAADHussain2:glycerol 2-phosphate,PRADLODA:glycerol 2-phosphate","glycerol 2-phosphate"
"191","HMDB00126","Metabolite 263","KIRC glycerol 3-phosphate (g3p) :,BRCA:glycerol 3-phosphate (g3p),BRCATang:glycerol 3-phosphate (g3p),LGG:glycerol 3-phosphate (g3p),OV:glycerol 3-phosphate (g3p),PAAD:sn-glycerol-3-phosphate,PAADHussain1:glycerol 3-phosphate (g3p),PAADHussain2:glycerol 3-phosphate (g3p),PRAD:glycerol-3-phosphate (g3p),PRADLODA:glycerol 3-phosphate (g3p)","glycerol 3-phosphate (g3p)"
"192","HMDB00114","Metabolite 264","KIRC glycerophosphoethanolamine :,BRCATang:glycerophosphoethanolamine,LGG:glycerophosphoethanolamine,OV:glycerophosphoethanolamine,PRADLODA:glycerophosphoethanolamine","glycerophosphoethanolamine"
"193","HMDB00086","Metabolite 265","KIRC glycerophosphorylcholine (gpc) :,BRCATang:glycerophosphorylcholine (gpc),LGG:glycerophosphorylcholine (gpc),OV:glycerophosphorylcholine (gpc),PAADHussain1:glycerophosphorylcholine (gpc),PAADHussain2:glycerophosphorylcholine (gpc),PRAD:glycerophosphorylcholine (gpc),PRADLODA:glycerophosphorylcholine (gpc)","glycerophosphorylcholine (gpc)"
"194","HMDB00123","Metabolite 266","KIRC glycine :,BRCA:glycine,BRCATang:glycine,LGG:glycine,OV:glycine,PAAD:glycine,PAADHussain1:glycine,PAADHussain2:glycine,PRAD:glycine,PRADLODA:glycine","glycine"
"195","HMDB00115","Metabolite 268","KIRC glycolate (hydroxyacetate) :,BRCATang:glycolate (hydroxyacetate),LGG:glycolate (hydroxyacetate),OV:glycolate (hydroxyacetate),PAADHussain1:glycolate (hydroxyacetate)","glycolate (hydroxyacetate)"
"196","HMDB02639","Metabolite 269","KIRC glycolithocholate sulfate* :,BRCA:glycolithocholate sulfate*,BRCATang:glycolithocholate sulfate*,OV:glycolithocholate sulfate*,PAADHussain2:glycolithocholate sulfate*","glycolithocholate sulfate*"
"197","HMDB11733","Metabolite 270","KIRC glycylglycine :,BRCA:glycylglycine,BRCATang:glycylglycine,LGG:glycylglycine,PAADHussain1:glycylglycine,PAADHussain2:glycylglycine","glycylglycine"
"198","HMDB00759","Metabolite 272","KIRC glycylleucine :,BRCA:glycylleucine,BRCATang:glycylleucine,OV:glycylleucine,PAADHussain1:glycylleucine,PAADHussain2:glycylleucine,PRADLODA:glycylleucine","glycylleucine"
"199","HMDB00721","Metabolite 276","KIRC glycylproline :,BRCA:glycylproline,BRCATang:glycylproline,OV:glycylproline,PAADHussain1:glycylproline,PAADHussain2:glycylproline,PRADLODA:glycylproline","glycylproline"
"200","HMDB00128","Metabolite 281","KIRC guanidinoacetate :,PAAD:guanidoacetic acid,PAADHussain1:guanidinoacetate,PAADHussain2:guanidinoacetate","guanidinoacetate"
"201","HMDB00132","Metabolite 282","KIRC guanine :,BLCA:guanine,BRCA:guanine,BRCATang:guanine,LGG:guanine,OV:guanine,PAAD:guanine,PAADHussain2:guanine,PRAD:guanine,PRADLODA:guanine","guanine"
"202","HMDB00133","Metabolite 283","KIRC guanosine :,BRCA:guanosine,BRCATang:guanosine,LGG:guanosine,OV:guanosine,PAAD:guanosine,PAADHussain1:guanosine,PAADHussain2:guanosine,PRAD:guanosine,PRADLODA:guanosine","guanosine"
"203","HMDB03466","Metabolite 285","KIRC gulono-1,4-lactone :","gulono-1,4-lactone"
"204","HMDB00705","Metabolite 287","KIRC hexanoylcarnitine :,BRCA:hexanoylcarnitine,BRCATang:hexanoylcarnitine,LGG:hexanoylcarnitine (c6),OV:hexanoylcarnitine,PAADHussain1:hexanoylcarnitine,PAADHussain2:hexanoylcarnitine,PRAD:hexanoylcarnitine (c6 ac),PRADLODA:hexanoylcarnitine","hexanoylcarnitine"
"205","HMDB00714","Metabolite 288","KIRC hippurate :,BLCA:hippuric acid,BRCA:hippurate,BRCATang:hippurate,LGG:hippurate,OV:hippurate,PAAD:hippuric acid,PAADHussain1:hippurate,PAADHussain2:hippurate,PRAD:hippurate (benzoylglycine),PRADLODA:hippurate","hippurate"
"206","HMDB00870","Metabolite 289","KIRC histamine :,BLCA:histamine,BRCA:histamine,BRCATang:histamine,LGG:histamine,OV:histamine,PAADHussain1:histamine,PAADHussain2:histamine,PRAD:histamine,PRADLODA:histamine","histamine"
"207","HMDB00177","Metabolite 290","KIRC histidine :,BLCA:histidine,BRCA:histidine,BRCATang:histidine,LGG:histidine,OV:histidine,PAAD:histidine,PAADHussain1:histidine,PAADHussain2:histidine,PRAD:histidine,PRADLODA:histidine","histidine"
"208","HMDB00742","Metabolite 296","KIRC homocysteine :,BLCA:homocysteine,BRCA:homocysteine,LGG:homocysteine,PAAD:homocysteine,PAADHussain1:homocysteine,PAADHussain2:homocysteine,PRAD:homocysteine","homocysteine"
"209","HMDB00719","Metabolite 297","KIRC homoserine :,BLCA:homoserine","homoserine"
"210","HMDB01928","Metabolite 300","KIRC hydrochlorothiazide :,BRCATang:hydrochlorothiazide","hydrochlorothiazide"
"211","HMDB00965","Metabolite 301","KIRC hypotaurine :,BRCATang:hypotaurine,LGG:hypotaurine,OV:hypotaurine,PAADHussain2:hypotaurine,PRAD:hypotaurine,PRADLODA:hypotaurine","hypotaurine"
"212","HMDB00157","Metabolite 302","KIRC hypoxanthine :,BLCA:hypoxanthine,BRCA:hypoxanthine,BRCATang:hypoxanthine,LGG:hypoxanthine,OV:hypoxanthine,PAAD:hypoxanthine,PAADHussain1:hypoxanthine,PAADHussain2:hypoxanthine,PRAD:hypoxanthine,PRADLODA:hypoxanthine","hypoxanthine"
"213","HMDB02271","Metabolite 303","KIRC imidazole propionate :","imidazole propionate"
"214","HMDB00197","Metabolite 304","KIRC indoleacetate :","indoleacetate"
"215","HMDB00671","Metabolite 305","KIRC indolelactate :,OV:indolelactate,PRAD:indolelactate,PRADLODA:indolelactate","indolelactate"
"216","HMDB00195","Metabolite 306","KIRC inosine :,BRCA:inosine,BRCATang:inosine,OV:inosine,PAAD:inosine,PRAD:inosine,PRADLODA:inosine","inosine"
