"","X","ID","Source","FinalName"
"116","CHEBI:15843","Metabolite 151","KIRC arachidonate (20:4n6) :,BRCA:arachidonate (20:4n6),BRCATang:arachidonate (20:4n6),LGG:arachidonate (20:4n6),OV:arachidonate (20:4n6),PAADHussain1:arachidonate (20:4n6),PAADHussain2:arachidonate (20:4n6),PRAD:arachidonate (20:4n6),PRADLODA:arachidonate (20:4n6)","arachidonate (20:4n6)"
"117","CHEBI:16467","Metabolite 152","KIRC arginine :,BLCA:arginine,BRCA:arginine,BRCATang:arginine,LGG:arginine,OV:arginine,PAAD:arginine,PAADHussain1:arginine,PAADHussain2:arginine,PRADLODA:arginine","arginine"
"118","CHEBI:29073","Metabolite 159","KIRC ascorbate (vitamin c) :,BRCA:ascorbate (vitamin c),LGG:ascorbate (vitamin c),OV:ascorbate (vitamin c),PAAD:ascorbic acid,PAADHussain1:ascorbate (vitamin c),PAADHussain2:ascorbate (vitamin c),PRAD:ascorbate (vitamin c),PRADLODA:ascorbate (vitamin c)","ascorbate (vitamin c)"
"119","CHEBI:17196","Metabolite 160","KIRC asparagine :,BLCA:asparagine,BRCA:asparagine,BRCATang:asparagine,LGG:asparagine,OV:asparagine,PAAD:asparagine,PAADHussain1:asparagine,PAADHussain2:asparagine,PRAD:asparagine,PRADLODA:asparagine","asparagine"
"120","CHEBI:58048","Metabolite 160","KIRC asparagine :,BLCA:asparagine,BRCA:asparagine,BRCATang:asparagine,LGG:asparagine,OV:asparagine,PAAD:asparagine,PAADHussain1:asparagine,PAADHussain2:asparagine,PRAD:asparagine,PRADLODA:asparagine","asparagine"
"121","CHEBI:17053","Metabolite 161","KIRC aspartate :,BLCA:aspartic acid,BRCA:aspartate,BRCATang:aspartate,LGG:aspartate,OV:aspartate,PAAD:aspartate,PAADHussain1:aspartate,PAADHussain2:aspartate,PRAD:aspartate,PRADLODA:aspartate","aspartate"
"122","CHEBI:73830","Metabolite 164","KIRC aspartylphenylalanine :,BRCA:aspartylphenylalanine,BRCATang:aspartylphenylalanine,OV:aspartylphenylalanine,PRADLODA:aspartylphenylalanine","aspartylphenylalanine"
"123","CHEBI:2904","Metabolite 167","KIRC atenolol :,PAADHussain1:atenolol","atenolol"
"124","CHEBI:48131","Metabolite 168","KIRC azelate (nonanedioate) :,BRCATang:azelate (nonanedioate),OV:azelate (nonanedioate),PAADHussain1:azelate (nonanedioate),PAADHussain2:azelate (nonanedioate),PRAD:azelate (nonanedioate),PRADLODA:azelate (nonanedioate)","azelate (nonanedioate)"
"125","CHEBI:30746","Metabolite 169","KIRC benzoate :,BLCA:benzoic acid,BRCATang:benzoate,LGG:benzoate","benzoate"
"126","CHEBI:16958","Metabolite 170","KIRC beta-alanine :,BRCA:beta-alanine,BRCATang:beta-alanine,LGG:beta-alanine,OV:beta-alanine,PAADHussain2:beta-alanine,PRAD:b-alanine,PRADLODA:beta-alanine","beta-alanine"
"127","CHEBI:57966","Metabolite 170","KIRC beta-alanine :,BRCA:beta-alanine,BRCATang:beta-alanine,LGG:beta-alanine,OV:beta-alanine,PAADHussain2:beta-alanine,PRAD:b-alanine,PRADLODA:beta-alanine","beta-alanine"
"128","CHEBI:30841","Metabolite 171","KIRC beta-hydroxypyruvate :","beta-hydroxypyruvate"
"129","CHEBI:17750","Metabolite 172","KIRC betaine :,BLCA:betaine,BRCA:betaine,BRCATang:betaine,OV:betaine,PAAD:glycine betaine,PAADHussain2:betaine,PRADLODA:betaine","betaine"
"130","CHEBI:47771","Metabolite 173","KIRC beta-tocopherol :,BRCA:beta-tocopherol","beta-tocopherol"
"131","CHEBI:16990","Metabolite 175","KIRC bilirubin (z,z) :,OV:bilirubin (z,z)","bilirubin (z,z)"
"132","CHEBI:21949","Metabolite 176","KIRC butyrylcarnitine :,OV:butyrylcarnitine","butyrylcarnitine"
"133","CHEBI:30813","Metabolite 177","KIRC caprate (10:0) :,BRCATang:caprate (10:0),LGG:caprate (10:0),OV:caprate (10:0),PAADHussain1:caprate (10:0),PAADHussain2:caprate (10:0)","caprate (10:0)"
"134","CHEBI:30776","Metabolite 287","KIRC caproate (6:0) :,KIRC:hexanoylcarnitine,BRCA:caproate (6:0),BRCATang:caproate (6:0),BRCATang:hexanoylcarnitine,LGG:caproate (6:0),LGG:hexanoylcarnitine (c6),OV:caproate (6:0),OV:hexanoylcarnitine,PAADHussain1:caproate (6:0),PAADHussain1:hexanoylcarnitine,PAADHussain2:caproate (6:0),PAADHussain2:hexanoylcarnitine,PRAD:hexanoylcarnitine (c6 ac),PRADLODA:hexanoylcarnitine","hexanoylcarnitine"
"135","CHEBI:28837","Metabolite 179","KIRC caprylate (8:0) :,BRCATang:caprylate (8:0),LGG:caprylate (8:0),OV:caprylate (8:0),PAADHussain1:caprylate (8:0),PAADHussain2:caprylate (8:0)","caprylate (8:0)"
"136","CHEBI:16347","Metabolite 180","KIRC carnitine :,BLCA:carnitine,OV:carnitine,PRAD:carnitine","carnitine"
"137","CHEBI:68505","Metabolite 181","KIRC catechol sulfate :,OV:catechol sulfate,PRAD:catechol","catechol sulfate"
"138","CHEBI:18135","Metabolite 181","KIRC catechol sulfate :,BRCA:catechol sulfate,BRCATang:catechol sulfate,OV:catechol sulfate,PAADHussain2:catechol sulfate,PRAD:catechol,PRADLODA:catechol sulfate","catechol sulfate"
"139","CHEBI:41423","Metabolite 182","KIRC celecoxib :","celecoxib"
"140","CHEBI:16359","Metabolite 185","KIRC cholate :,BRCATang:cholate,OV:cholate,PAADHussain1:cholate","cholate"
"141","CHEBI:16113","Metabolite 186","KIRC cholesterol :,BRCA:cholesterol,LGG:cholesterol,OV:cholesterol,PAADHussain1:cholesterol,PAADHussain2:cholesterol,PRAD:cholesterol,PRADLODA:cholesterol","cholesterol"
"142","CHEBI:15354","Metabolite 187","KIRC choline :,BRCA:choline,BRCATang:choline,OV:choline,PAAD:choline,PRADLODA:choline","choline"
"143","CHEBI:18132","Metabolite 188","KIRC choline phosphate :,BRCA:choline phosphate,BRCATang:choline phosphate,OV:choline phosphate,PAADHussain1:choline phosphate,PRADLODA:choline phosphate","choline phosphate"
"144","CHEBI:68616","Metabolite 189","KIRC cinnamoylglycine :","cinnamoylglycine"
"145","CHEBI:32805","Metabolite 190","KIRC cis-aconitate :,PAAD:aconitate,PRAD:aconitate,PRADLODA:cis-aconitate","cis-aconitate"
"146","CHEBI:50464","Metabolite 191","KIRC cis-vaccenate (18:1n7) :,BRCATang:cis-vaccenate (18:1n7),OV:cis-vaccenate (18:1n7)","cis-vaccenate (18:1n7)"
"147","CHEBI:28727","Metabolite 191","KIRC cis-vaccenate (18:1n7) :,BRCA:cis-vaccenate (18:1n7),BRCATang:cis-vaccenate (18:1n7),LGG:vaccenate (18:1n7),OV:cis-vaccenate (18:1n7),PAADHussain2:cis-vaccenate (18:1n7),PRADLODA:cis-vaccenate (18:1n7)","cis-vaccenate (18:1n7)"
"148","CHEBI:36023","Metabolite 191","KIRC cis-vaccenate (18:1n7) :,BRCA:cis-vaccenate (18:1n7),BRCATang:cis-vaccenate (18:1n7),LGG:vaccenate (18:1n7),OV:cis-vaccenate (18:1n7),PAADHussain2:cis-vaccenate (18:1n7),PRADLODA:cis-vaccenate (18:1n7)","cis-vaccenate (18:1n7)"
"149","CHEBI:3723","Metabolite 192","KIRC citalopram :,LGG:citalopram","citalopram"
"150","CHEBI:15584","Metabolite 193","KIRC citramalate :","citramalate"
"151","CHEBI:30769","Metabolite 194","KIRC citrate :,BRCA:citrate,BRCATang:citrate,LGG:citrate,OV:citrate,PAAD:citrate,PAADHussain1:citrate,PAADHussain2:citrate,PRAD:citrate,PRADLODA:citrate","citrate"
"152","CHEBI:16349","Metabolite 195","KIRC citrulline :,BLCA:citrulline,BRCA:citrulline,BRCATang:citrulline,LGG:citrulline,OV:citrulline,PAAD:citrulline,PAADHussain1:citrulline,PAADHussain2:citrulline,PRAD:citrulline,PRADLODA:citrulline","citrulline"
"153","CHEBI:57743","Metabolite 195","KIRC citrulline :,BLCA:citrulline,BRCA:citrulline,BRCATang:citrulline,LGG:citrulline,OV:citrulline,PAAD:citrulline,PAADHussain1:citrulline,PAADHussain2:citrulline,PRAD:citrulline,PRADLODA:citrulline","citrulline"
"154","CHEBI:17650","Metabolite 197","KIRC cortisol :,BLCA:cortisol,BRCA:cortisol,OV:cortisol,PAADHussain1:cortisol,PAADHussain2:cortisol","cortisol"
"155","CHEBI:16962","Metabolite 198","KIRC cortisone :,OV:cortisone","cortisone"
"156","CHEBI:16919","Metabolite 199","KIRC creatine :,BLCA:creatine,BRCA:creatine,BRCATang:creatine,LGG:creatine,OV:creatine,PAAD:creatine,PAADHussain1:creatine,PAADHussain2:creatine,PRADLODA:creatine","creatine"
"157","CHEBI:57947","Metabolite 199","KIRC creatine :,BLCA:creatine,BRCA:creatine,BRCATang:creatine,LGG:creatine,OV:creatine,PAAD:creatine,PAADHussain1:creatine,PAADHussain2:creatine,PRADLODA:creatine","creatine"
"158","CHEBI:16737","Metabolite 200","KIRC creatinine :,BRCA:creatinine,BRCATang:creatinine,LGG:creatinine,OV:creatinine,PAADHussain1:creatinine,PAADHussain2:creatinine,PRAD:creatinine,PRADLODA:creatinine","creatinine"
"159","CHEBI:17561","Metabolite 201","KIRC cysteine :,BRCA:cysteine,BRCATang:cysteine,LGG:cysteine,OV:cysteine,PAAD:cysteine,PAADHussain1:cysteine,PAADHussain2:cysteine,PRAD:cysteine,PRADLODA:cysteine","cysteine"
"160","CHEBI:35235","Metabolite 201","KIRC cysteine :,BRCA:cysteine,BRCATang:cysteine,LGG:cysteine,OV:cysteine,PAAD:cysteine,PAADHussain1:cysteine,PAADHussain2:cysteine,PRAD:cysteine,PRADLODA:cysteine","cysteine"
"161","CHEBI:47910","Metabolite 201","KIRC cysteine :,BRCA:cysteine,BRCATang:cysteine,LGG:cysteine,OV:cysteine,PAAD:cysteine,PAADHussain1:cysteine,PAADHussain2:cysteine,PRAD:cysteine,PRADLODA:cysteine","cysteine"
"162","CHEBI:58717","Metabolite 201","KIRC cysteine :,BRCA:cysteine,BRCATang:cysteine,LGG:cysteine,OV:cysteine,PRAD:cysteine,PRADLODA:cysteine","cysteine"
"163","CHEBI:61894","Metabolite 201","KIRC cysteine :,BRCA:cysteine,BRCATang:cysteine,LGG:cysteine,OV:cysteine,PAAD:cysteine,PAADHussain1:cysteine,PAADHussain2:cysteine,PRAD:cysteine,PRADLODA:cysteine","cysteine"
"164","CHEBI:4047","Metabolite 203","KIRC cysteinylglycine :,BRCATang:cysteinylglycine,OV:cysteinylglycine,PRADLODA:cysteinylglycine","cysteinylglycine"
"165","CHEBI:61694","Metabolite 203","KIRC cysteinylglycine :,BRCATang:cysteinylglycine,OV:cysteinylglycine,PRADLODA:cysteinylglycine","cysteinylglycine"
"166","CHEBI:16283","Metabolite 204","KIRC cystine :,BRCA:cystine,BRCATang:cystine,LGG:cystine,OV:cystine,PAADHussain1:cystine,PAADHussain2:cystine,PRADLODA:cystine","cystine"
"167","CHEBI:35491","Metabolite 204","KIRC cystine :,BRCA:cystine,BRCATang:cystine,LGG:cystine,OV:cystine,PAADHussain1:cystine,PAADHussain2:cystine,PRADLODA:cystine","cystine"
"168","CHEBI:17562","Metabolite 205","KIRC cytidine :,BRCA:cytidine,BRCATang:cytidine,LGG:cytidine,OV:cytidine,PAAD:cytidine,PAADHussain1:cytidine,PAADHussain2:cytidine,PRAD:cytidine,PRADLODA:cytidine","cytidine"
"169","CHEBI:16436","Metabolite 206","KIRC cytidine 5'-diphosphocholine :,BRCA:cytidine 5'-diphosphocholine,BRCATang:cytidine 5'-diphosphocholine,OV:cytidine 5'-diphosphocholine,PAAD:cdp-choline,PAADHussain1:cytidine 5'-diphosphocholine,PRADLODA:cytidine 5'-diphosphocholine","cytidine 5'-diphosphocholine"
"170","CHEBI:60377","Metabolite 207","KIRC cytidine 5'-monophosphate (5'-cmp) :,BLCA:cytidine monophosphate (cmp),OV:cytidine 5'-monophosphate (5'-cmp),PRAD:cytidine monophosphate (cmp)","cytidine 5'-monophosphate (5'-cmp)"
"171","CHEBI:17361","Metabolite 207","KIRC cytidine 5'-monophosphate (5'-cmp) :,BLCA:cytidine monophosphate (cmp),BRCA:cytidine 5'-monophosphate (5'-cmp),BRCATang:cytidine 5'-monophosphate (5'-cmp),OV:cytidine 5'-monophosphate (5'-cmp),PAAD:cmp,PAADHussain1:cytidine 5'-monophosphate (5'-cmp),PAADHussain2:cytidine 5'-monophosphate (5'-cmp),PRAD:cytidine monophosphate (cmp),PRADLODA:cytidine 5'-monophosphate (5'-cmp)","cytidine 5'-monophosphate (5'-cmp)"
"172","CHEBI:53013","Metabolite 208","KIRC cytidine-3'-monophosphate (3'-cmp) :,BRCATang:cytidine-3'-monophosphate (3'-cmp),OV:cytidine-3'-monophosphate (3'-cmp),PAADHussain1:cytidine-3'-monophosphate (3'-cmp),PAADHussain2:cytidine-3'-monophosphate (3'-cmp)","cytidine-3'-monophosphate (3'-cmp)"
"173","CHEBI:27652","Metabolite 209","KIRC cytosine-2',3'-cyclic monophosphate :","cytosine-2',3'-cyclic monophosphate"
"174","CHEBI:1941","Metabolite 210","KIRC deoxycarnitine :,BRCA:deoxycarnitine,BRCATang:deoxycarnitine,LGG:deoxycarnitine,OV:deoxycarnitine,PAADHussain1:deoxycarnitine,PAADHussain2:deoxycarnitine,PRADLODA:deoxycarnitine","deoxycarnitine"
"175","CHEBI:73731","Metabolite 211","KIRC dihomo-linoleate (20:2n6) :,BRCATang:dihomo-linoleate (20:2n6),LGG:dihomolinoleate (20:2n6),OV:dihomo-linoleate (20:2n6),PRADLODA:dihomo-linoleate (20:2n6)","dihomo-linoleate (20:2n6)"
"176","CHEBI:53460","Metabolite 212","KIRC dihomo-linolenate (20:3n3 or n6) :,OV:dihomo-linolenate (20:3n3 or n6)","dihomo-linolenate (20:3n3 or n6)"
"177","CHEBI:53486","Metabolite 212","KIRC dihomo-linolenate (20:3n3 or n6) :,BRCA:dihomo-linolenate (20:3n3 or n6),BRCATang:dihomo-linolenate (20:3n3 or n6),LGG:dihomolinolenate (20:3n3 or 3n6),OV:dihomo-linolenate (20:3n3 or n6),PAADHussain1:dihomo-linolenate (20:3n3 or n6),PAADHussain2:dihomo-linolenate (20:3n3 or n6),PRADLODA:dihomo-linolenate (20:3n3 or n6)","dihomo-linolenate (20:3n3 or n6)"
"178","CHEBI:17929","Metabolite 214","KIRC dimethylarginine (sdma + adma) :,BRCA:dimethylarginine (sdma + adma),BRCATang:assymetric dimethylarginine (adma),LGG:dimethylarginine (adma + sdma),OV:dimethylarginine (sdma + adma),PAADHussain1:dimethylarginine (sdma + adma),PAADHussain2:dimethylarginine (sdma + adma),PRAD:assymetric dimethylarginine (adma),PRADLODA:dimethylarginine (sdma + adma)","dimethylarginine (sdma + adma)"
"179","CHEBI:25682","Metabolite 214","KIRC dimethylarginine (sdma + adma) :,BRCA:dimethylarginine (sdma + adma),LGG:dimethylarginine (adma + sdma),OV:dimethylarginine (sdma + adma),PAADHussain1:dimethylarginine (sdma + adma),PAADHussain2:dimethylarginine (sdma + adma),PRAD:assymetric dimethylarginine (adma),PRADLODA:dimethylarginine (sdma + adma)","dimethylarginine (sdma + adma)"
"180","CHEBI:61914","Metabolite 214","KIRC dimethylarginine (sdma + adma) :,BRCA:dimethylarginine (sdma + adma),LGG:dimethylarginine (adma + sdma),OV:dimethylarginine (sdma + adma),PAADHussain1:dimethylarginine (sdma + adma),PAADHussain2:dimethylarginine (sdma + adma),PRAD:assymetric dimethylarginine (adma),PRADLODA:dimethylarginine (sdma + adma)","dimethylarginine (sdma + adma)"
"181","CHEBI:17724","Metabolite 215","KIRC dimethylglycine :,BLCA:dimethylglycine,OV:dimethylglycine,PAAD:dimethylglycine,PAADHussain2:dimethylglycine","dimethylglycine"
"182","CHEBI:58251","Metabolite 215","KIRC dimethylglycine :,BLCA:dimethylglycine,OV:dimethylglycine,PAAD:dimethylglycine,PAADHussain2:dimethylglycine","dimethylglycine"
"183","CHEBI:75117","Metabolite 216","KIRC docosadienoate (22:2n6) :,BRCATang:docosadienoate (22:2n6),LGG:docosadienoate (22:2n6),OV:docosadienoate (22:2n6),PRADLODA:docosadienoate (22:2n6)","docosadienoate (22:2n6)"
"184","CHEBI:28125","Metabolite 219","KIRC docosahexaenoate (dha; 22:6n3) :,BRCA:docosahexaenoate (dha; 22:6n3),BRCATang:docosahexaenoate (dha; 22:6n3),LGG:docosahexaenoate (dha; 22:6n3),LGG:docosapentaenoate (n6 dpa; 22:5n6),OV:docosahexaenoate (dha; 22:6n3),PAADHussain1:docosahexaenoate (dha; 22:6n3),PAADHussain2:docosahexaenoate (dha; 22:6n3),PRADLODA:docosahexaenoate (dha; 22:6n3),PRADLODA:docosapentaenoate (n6 dpa; 22:5n6)","docosapentaenoate (n6 dpa; 22:5n6)"
"185","CHEBI:53488","Metabolite 218","KIRC docosapentaenoate (n3 dpa; 22:5n3) :,KIRC:docosapentaenoate (n6 dpa; 22:5n6),BRCA:docosapentaenoate (n3 dpa; 22:5n3),BRCATang:docosapentaenoate (n3 dpa; 22:5n3),BRCATang:docosapentaenoate (n6 dpa; 22:5n6),OV:docosapentaenoate (n3 dpa; 22:5n3),OV:docosapentaenoate (n6 dpa; 22:5n6),PAADHussain1:docosapentaenoate (n3 dpa; 22:5n3),PAADHussain2:docosapentaenoate (n3 dpa; 22:5n3),PRADLODA:docosapentaenoate (n3 dpa; 22:5n3)","docosapentaenoate (n3 dpa; 22:5n3)"
"186","CHEBI:65136","Metabolite 219","KIRC docosapentaenoate (n3 dpa; 22:5n3) :,KIRC:docosapentaenoate (n6 dpa; 22:5n6),BRCA:docosapentaenoate (n3 dpa; 22:5n3),LGG:docosapentaenoate (n6 dpa; 22:5n6),OV:docosapentaenoate (n3 dpa; 22:5n3),OV:docosapentaenoate (n6 dpa; 22:5n6),PAADHussain1:docosapentaenoate (n3 dpa; 22:5n3),PAADHussain2:docosapentaenoate (n3 dpa; 22:5n3),PRADLODA:docosapentaenoate (n3 dpa; 22:5n3),PRADLODA:docosapentaenoate (n6 dpa; 22:5n6)","docosapentaenoate (n6 dpa; 22:5n6)"
"187","CHEBI:4676","Metabolite 221","KIRC dodecanedioate :,OV:dodecanedioate","dodecanedioate"
"188","CHEBI:28364","Metabolite 222","KIRC eicosapentaenoate (epa; 20:5n3) :,BRCA:eicosapentaenoate (epa; 20:5n3),BRCATang:eicosapentaenoate (epa; 20:5n3),OV:eicosapentaenoate (epa; 20:5n3),PAADHussain1:eicosapentaenoate (epa; 20:5n3),PAADHussain2:eicosapentaenoate (epa; 20:5n3),PRADLODA:eicosapentaenoate (epa; 20:5n3)","eicosapentaenoate (epa; 20:5n3)"
"189","CHEBI:32425","Metabolite 223","KIRC eicosenoate (20:1n9 or 11) :,BRCA:eicosenoate (20:1n9 or 11),BRCATang:eicosenoate (20:1n9 or 11),LGG:eicosenoate (20:1n9 or 1n11),OV:eicosenoate (20:1n9 or 11),PAADHussain1:eicosenoate (20:1n9 or 11),PAADHussain2:eicosenoate (20:1n9 or 11),PRADLODA:eicosenoate (20:1n9 or 11)","eicosenoate (20:1n9 or 11)"
"190","CHEBI:28918","Metabolite 224","KIRC epinephrine :","epinephrine"
"191","CHEBI:4828","Metabolite 225","KIRC ergothioneine :,BRCATang:ergothioneine,LGG:ergothioneine,OV:ergothioneine,PAADHussain1:ergothioneine,PAADHussain2:ergothioneine,PRADLODA:ergothioneine","ergothioneine"
"192","CHEBI:28792","Metabolite 226","KIRC erucate (22:1n9) :","erucate (22:1n9)"
"193","CHEBI:17113","Metabolite 227","KIRC erythritol :,BRCATang:erythritol,LGG:erythritol,OV:erythritol,PAADHussain1:erythritol,PAADHussain2:erythritol,PRAD:erythritol,PRADLODA:erythritol","erythritol"
"194","CHEBI:37655","Metabolite 228","KIRC erythronate* :,BRCA:erythronate*,BRCATang:erythronate*,LGG:erythronate*,OV:erythronate*,PAADHussain1:erythronate*,PAADHussain2:erythronate*,PRADLODA:erythronate*","erythronate*"
"195","CHEBI:16000","Metabolite 229","KIRC ethanolamine :,BRCA:ethanolamine,BRCATang:ethanolamine,LGG:ethanolamine,OV:ethanolamine,PAADHussain1:ethanolamine,PAADHussain2:ethanolamine,PRADLODA:ethanolamine","ethanolamine"
"196","CHEBI:16238","Metabolite 230","KIRC flavin adenine dinucleotide (fad) :,BRCA:flavin adenine dinucleotide (fad),BRCATang:flavin adenine dinucleotide (fad),OV:flavin adenine dinucleotide (fad),PAAD:fad,PAADHussain1:flavin adenine dinucleotide (fad),PAADHussain2:flavin adenine dinucleotide (fad),PRADLODA:flavin adenine dinucleotide (fad)","flavin adenine dinucleotide (fad)"
"197","CHEBI:48095","Metabolite 231","KIRC fructose :,OV:fructose","fructose"
"198","CHEBI:37721","Metabolite 231","KIRC fructose :,BRCA:fructose,LGG:fructose,OV:fructose,PAADHussain1:fructose,PAADHussain2:fructose,PRAD:fructose,PRADLODA:fructose","fructose"
"199","CHEBI:28645","Metabolite 231","KIRC fructose :,BRCA:fructose,BRCATang:fructose,LGG:fructose,OV:fructose,PAADHussain1:fructose,PAADHussain2:fructose,PRAD:fructose,PRADLODA:fructose","fructose"
"200","CHEBI:18105","Metabolite 232","KIRC fructose 1-phosphate :","fructose 1-phosphate"
"201","CHEBI:37515","Metabolite 232","KIRC fructose 1-phosphate :,LGG:fructose 1-phosphate","fructose 1-phosphate"
"202","CHEBI:16084","Metabolite 233","KIRC fructose-6-phosphate :,BRCA:fructose-6-phosphate,BRCATang:fructose-6-phosphate,LGG:fructose 6-phosphate,OV:fructose-6-phosphate,PAAD:fructose-6-phosphate,PAADHussain1:fructose-6-phosphate,PAADHussain2:fructose-6-phosphate,PRAD:fructose-6-phosphate,PRADLODA:fructose-6-phosphate","fructose-6-phosphate"
"203","CHEBI:15946","Metabolite 233","KIRC fructose-6-phosphate :,BRCA:fructose-6-phosphate,LGG:fructose 6-phosphate,OV:fructose-6-phosphate,PAADHussain1:fructose-6-phosphate,PAADHussain2:fructose-6-phosphate,PRAD:fructose-6-phosphate,PRADLODA:fructose-6-phosphate","fructose-6-phosphate"
"204","CHEBI:48204","Metabolite 234","KIRC fucose :,OV:fucose","fucose"
"205","CHEBI:27442","Metabolite 234","KIRC fucose :,OV:fucose","fucose"
"206","CHEBI:28419","Metabolite 234","KIRC fucose :,OV:fucose","fucose"
"207","CHEBI:2181","Metabolite 234","KIRC fucose :,BRCA:fucose,OV:fucose,PAADHussain2:fucose,PRADLODA:fucose","fucose"
"208","CHEBI:18012","Metabolite 235","KIRC fumarate :,BRCA:fumarate,BRCATang:fumarate,LGG:fumarate,OV:fumarate,PAAD:fumarate,PAADHussain1:fumarate,PAADHussain2:fumarate,PRAD:fumarate (trans-butenedioate),PRADLODA:fumarate","fumarate"
"209","CHEBI:22958","Metabolite 235","KIRC fumarate :,BRCA:fumarate,BRCATang:fumarate,LGG:fumarate,OV:fumarate,PAAD:fumarate,PAADHussain1:fumarate,PAADHussain2:fumarate,PRAD:fumarate (trans-butenedioate),PRADLODA:fumarate","fumarate"
"210","CHEBI:42797","Metabolite 236","KIRC gabapentin :","gabapentin"
"211","CHEBI:17118","Metabolite 237","KIRC galactose :,OV:galactose,PAADHussain1:galactose","galactose"
"212","CHEBI:28061","Metabolite 237","KIRC galactose :,BRCA:galactose,OV:galactose,PAADHussain1:galactose,PRADLODA:galactose","galactose"
"213","CHEBI:46953","Metabolite 237","KIRC galactose :,BRCA:galactose,OV:galactose,PRADLODA:galactose","galactose"
"214","CHEBI:16865","Metabolite 238","KIRC gamma-aminobutyrate (gaba) :,BRCA:gamma-aminobutyrate (gaba),BRCATang:gamma-aminobutyrate (gaba),LGG:gamma-aminobutyrate (gaba),OV:gamma-aminobutyrate (gaba),PAAD:4-aminobutyrate,PAADHussain1:gamma-aminobutyrate (gaba),PAADHussain2:gamma-aminobutyrate (gaba),PRADLODA:gamma-aminobutyrate (gaba)","gamma-aminobutyrate (gaba)"
"215","CHEBI:59888","Metabolite 238","KIRC gamma-aminobutyrate (gaba) :,BRCA:gamma-aminobutyrate (gaba),BRCATang:gamma-aminobutyrate (gaba),LGG:gamma-aminobutyrate (gaba),OV:gamma-aminobutyrate (gaba),PAAD:4-aminobutyrate,PAADHussain1:gamma-aminobutyrate (gaba),PAADHussain2:gamma-aminobutyrate (gaba),PRADLODA:gamma-aminobutyrate (gaba)","gamma-aminobutyrate (gaba)"
"216","CHEBI:17515","Metabolite 239","KIRC gamma-glutamylcysteine :,PRAD:g-glutamylcysteine","gamma-glutamylcysteine"
"217","CHEBI:73705","Metabolite 240","KIRC gamma-glutamylglutamate :,BRCATang:gamma-glutamylglutamate,OV:gamma-glutamylglutamate","gamma-glutamylglutamate"
"218","CHEBI:73707","Metabolite 241","KIRC gamma-glutamylglutamine :,BRCATang:gamma-glutamylglutamine,LGG:gamma-glutamylglutamine,OV:gamma-glutamylglutamine,PRAD:g-glutamylglutamine,PRADLODA:gamma-glutamylglutamine","gamma-glutamylglutamine"
"219","CHEBI:68433","Metabolite 243","KIRC gamma-glutamylleucine :,OV:gamma-glutamylleucine","gamma-glutamylleucine"
"220","CHEBI:18185","Metabolite 246","KIRC gamma-tocopherol :,BRCA:gamma-tocopherol,LGG:gamma-tocopherol,OV:gamma-tocopherol,PRADLODA:gamma-tocopherol","gamma-tocopherol"
"221","CHEBI:16002","Metabolite 247","KIRC glucarate (saccharate) :,OV:glucarate (saccharate),PAADHussain2:glucarate (saccharate)","glucarate (saccharate)"
"222","CHEBI:33198","Metabolite 248","KIRC gluconate :,BRCA:gluconate,BRCATang:gluconate,LGG:gluconate,OV:gluconate,PAAD:d-gluconate,PAADHussain1:gluconate,PAADHussain2:gluconate,PRADLODA:gluconate","gluconate"
"223","CHEBI:15444","Metabolite 249","KIRC glucose :,OV:glucose","glucose"
"224","CHEBI:17925","Metabolite 249","KIRC glucose :,OV:glucose","glucose"
"225","CHEBI:4167","Metabolite 249","KIRC glucose :,BRCA:glucose,LGG:glucose,OV:glucose,PAADHussain1:glucose,PAADHussain2:glucose,PRAD:glucose,PRADLODA:glucose","glucose"
"226","CHEBI:75792","Metabolite 249","KIRC glucose :,BRCA:glucose,LGG:glucose,OV:glucose,PRAD:glucose,PRADLODA:glucose","glucose"
"227","CHEBI:29042","Metabolite 250","KIRC glucose 1-phosphate :,OV:glucose 1-phosphate,PAAD:glucose-1-phosphate","glucose 1-phosphate"
"228","CHEBI:16077","Metabolite 250","KIRC glucose 1-phosphate :,OV:glucose 1-phosphate","glucose 1-phosphate"
"229","CHEBI:17665","Metabolite 251","KIRC glucose-6-phosphate (g6p) :,BRCA:glucose-6-phosphate (g6p),LGG:glucose 6-phosphate,OV:glucose-6-phosphate (g6p),PAADHussain1:glucose-6-phosphate (g6p),PAADHussain2:glucose-6-phosphate (g6p),PRADLODA:glucose-6-phosphate (g6p)","glucose-6-phosphate (g6p)"
"230","CHEBI:4170","Metabolite 251","KIRC glucose-6-phosphate (g6p) :,BRCA:glucose-6-phosphate (g6p),BRCATang:glucose-6-phosphate (g6p),LGG:glucose 6-phosphate,OV:glucose-6-phosphate (g6p),PAAD:glucose-6-phosphate,PAADHussain1:glucose-6-phosphate (g6p),PAADHussain2:glucose-6-phosphate (g6p),PRADLODA:glucose-6-phosphate (g6p)","glucose-6-phosphate (g6p)"
"231","CHEBI:47953","Metabolite 252","KIRC glucuronate :","glucuronate"
"232","CHEBI:47952","Metabolite 252","KIRC glucuronate :,BRCA:glucuronate","glucuronate"
"233","CHEBI:52591","Metabolite 252","KIRC glucuronate :,BRCA:glucuronate","glucuronate"
"234","CHEBI:42717","Metabolite 252","KIRC glucuronate :,BRCA:glucuronate","glucuronate"
